Drug Code,Generic Name,Unit Size,Mrp,Group Name,Map_id,Text,Product Information,Price
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Inzit,,120.0
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Benitowa,,106.0
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Benipack,,40.0
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Bengreat,,56.0
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Benlong,,85.0
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Benina,,145.0
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Benidin,,54.0
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Benihyp,,78.0
2155,Benidipine Hydrochloride Tablets 4mg,10's,15,Cardiovascular System (CVS),831,Benibuz,,93.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Ropark,,83.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Adrole,,52.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Role,,27.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Ropikon,,59.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Ropitor,,16.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Parkirop,,14.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Ropiro,,15.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Ronirol,,74.0
2198,Ropinirole Tablets IP 0.5mg,10's,15,Cardiovascular System (CVS),832,Ropimine,,24.0
1319,Gabapentin Tablets IP 100 mg,10's,15.4,Central Nervous System (CNS),834,Gabapin 100 Tablet,"Gabapin 100 Tablet is a medicine used to relieve the pain caused by nerve damage (neuropathic pain) due to various conditions like diabetes, shingles (herpes zoster infection), spinal cord injury, etc. It is also used to treat certain types of seizures (fits) in combination with other medicines.
Gabapin 100 Tablet belongs to the anti-epileptic group of medicines. You may take it with or without food, but it is important to take this medicine at the same time each day to get the most benefit. The exact dose and duration of treatment will depend on your condition and how you respond to it. Your doctor will probably start this medicine at a low dose and increase it gradually. It may take a few weeks for the medicine to work properly. Follow your doctor’s instructions and continue taking it regularly until your doctor advises you to stop. Do not miss any dose, otherwise, your condition may worsen.
Most people taking Gabapin 100 Tablet do not experience any side effects. The most common ones are feeling sleepy, dizzy, or tired (fatigue). These are usually mild and go away by themselves as your body gets used to the medicine. Most side effects are not serious and do not need medical attention. Talk to your doctor if any of the side effects persist or worry you.
You should avoid drinking alcohol along with this medicine as it may lead to excessive sleepiness and dizziness. Let your doctor know right away if you develop any unusual mood changes like anxiety, agitation, depression, or thoughts about harming yourself.
Before taking Gabapin 100 Tablet, you should tell your doctor if you have any kidney-related problems or if you are more than 65 years old. Your doctor may prescribe a different dose in such people. Women who are pregnant, breastfeeding, or planning to become pregnant should also consult their doctor before using this medicine.",
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,Emanzen-D,,210.0
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,SN 15 Plus,,117.0
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,Serra D,,88.0
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,Tolpa D,,167.0
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,Dilona SP,,124.0
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,Seradic,,119.0
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,SN 15,,70.0
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,Flanzen D,,206.0
8,Serratiopeptidase 10mg and Diclofenac Sodium 50mg Tablets,10's,15.4,Analgesic/Antipyretic/Anti-Inflammatory,835,Zinase-D,,157.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Abzorb,,80.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Candid-V,,41.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Mycoderm-C,,118.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Canesten,,66.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Surfaz,,23.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Kansel,,90.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Imidil,,30.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Orasep OT,,120.0
87,Clotrimazole Cream IP 1% w/w,15 g tubes,15.4,Dermatology/Topical/External,838,Cloben,,17.0
367,Voglibose Tablets IP 0.3 mg,10's,15.4,Anti-Diabetic,839,Volibo 0.3 Tablet,"Volibo 0.3 Tablet is a medicine used to treat type 2 diabetes mellitus. It helps control the high blood sugar levels in your body after each meal. It is used when other similar medicines along with a restricted diet, are unable to control abnormally high blood sugar levels.
Volibo 0.3 Tablet should be taken just before a meal. The dose and how often you need it will be decided by your doctor so that you get the right amount to control your blood sugar levels. Do not stop taking it suddenly without consulting your doctor. If you do, your blood sugar levels may increase and put you at risk of serious complications like kidney damage and blindness.
This medicine is only part of a treatment program that should also include a healthy diet, regular exercise, and weight reduction as advised by your doctor. Monitor your blood sugar levels regularly while taking this medicine.
The most common side effects of Volibo 0.3 Tablet include flatulence (gas), stomach pain, loss of appetite, constipation, and diarrhea. Consult your doctor if any of these side effects bother you or do not go away. This medicine by itself does not cause hypoglycemia (low blood sugar levels). However, when used in combination with other diabetes medicines (especially insulin or sulphonylureas), it can lead to hypoglycemia (low blood sugar levels). Such episodes of hypoglycemia will have to be treated by taking plain glucose. Table sugar or common sugar will not help correct low blood sugar levels if you are taking this medicine.
Before taking it, let your doctor know if you have any kidney or liver problems. Do not take this medicine if you have ulceration or inflammation in the bowel (eg. ulcerative colitis or Crohn’s disease). Pregnant or breastfeeding women should also consult their doctor before taking it. Please tell your doctor about all the other medicines you are taking to make sure you are safe. Avoid excessive alcohol intake while taking this medicine as it may increase the risk of hypoglycemia (low blood sugar levels).",
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Olfamist,,64.0
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Maxtra-O,,82.0
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Dehale-OM,,48.0
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Xynolube,,58.0
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Nosysil,,67.0
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Orinase Oxy,,85.0
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Nosivak,,89.0
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Metaroz,,65.0
563,Oxymetazoline Hydrochloride Nasal Drops IP 0.5 mg per ml,10 ML,15.4,Respiratory,840,Nazowash X,,85.0
231,"Vitamin B-Complex Tablets (B1 10mg, B2 10mg, B3 45mg, B5 50mg, B6 3mg, B12 15mcg)",10's,16,Supplement/Vitamin/Mineral,842,Optineuron,,3.0
231,"Vitamin B-Complex Tablets (B1 10mg, B2 10mg, B3 45mg, B5 50mg, B6 3mg, B12 15mcg)",10's,16,Supplement/Vitamin/Mineral,842,Beplex Plus,,44.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Buscogast,,14.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Hyocimax,,10.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Hylac,,31.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Xspas,,10.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Gastreco,,29.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Belloid,,10.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Biscotas,,10.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Hikin,,6.0
194,Hyoscine Butylbromide Tablets IP 10 mg,10's,16,Gastrointestinal (GIT),843,Hyoswift,,6.0
296,Simvastatin Tablets IP 20mg,10's,16,Cardiovascular System (CVS),845,Simvas 20mg Tablet,"Simvas 20mg Tablet belongs to a group of medicines called statins. It is used to lower cholesterol and reduce the risk of heart disease. Cholesterol is a fatty substance that builds up in your blood vessels and causes narrowing, which may lead to a heart attack or stroke.
Simvas 20mg Tablet is usually taken in the evening, either with or without food. However, taking it with food may reduce the chances of nausea. Take it regularly for maximum benefit. Most people with high cholesterol do not feel ill, but stopping your medicine may increase your cholesterol levels, making your condition worse and increasing your risk of heart disease and stroke.
It is important to have your cholesterol levels checked regularly. This medicine is only one part of the treatment program which should also include a healthy diet, regular exercise, smoking cessation, moderation of alcohol intake, and weight reduction. You can eat normally while taking this medicine, but try to avoid foods that are high in fat.
Common side effects of Simvas 20mg Tablet include upper respiratory infections, headache, abdominal pain, constipation, and nausea. These are usually mild and temporary. Consult your doctor if they persist. Inform your doctor or if you notice any yellowing of your eyes or get repeated or unexplained muscle pains.
Simvas 20mg Tablet should not be used in individuals with severe liver disease. Also, pregnant and breastfeeding women should not take this medicine as it may harm the baby. Diabetic patients should monitor their blood sugar levels while taking this medicine, as it may lead to an increase in blood sugar levels.",9050.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Tiniba,,72.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Fasigyn,,44.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Enidazol,,10.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Tinizole,,68.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Tinvista,,9.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Tinipidi,,30.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Cozit,,60.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Tini,,12.0
108,Tinidazole Tablets IP 500 mg,10's,16,Antibiotic,846,Tinifas,,31.0
164,Tamoxifen Citrate Tablets IP 20 mg,10's,16,Oncology,848,Fineova,,328.0
164,Tamoxifen Citrate Tablets IP 20 mg,10's,16,Oncology,848,Mamofen,,24.0
164,Tamoxifen Citrate Tablets IP 20 mg,10's,16,Oncology,848,Cytotam,,19.0
164,Tamoxifen Citrate Tablets IP 20 mg,10's,16,Oncology,848,Tamtero,,32.0
164,Tamoxifen Citrate Tablets IP 20 mg,10's,16,Oncology,848,Valodex,,15.0
164,Tamoxifen Citrate Tablets IP 20 mg,10's,16,Oncology,848,Caditam,,24.0
164,Tamoxifen Citrate Tablets IP 20 mg,10's,16,Oncology,848,Tamoxilon,,20.0
164,Tamoxifen Citrate Tablets IP 20 mg,10's,16,Oncology,848,Entax,,17.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Hifenac-MR,,93.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Dolokind-MR,,82.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Aceclo-MR,,95.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Dolowin-MR,,106.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Dolostat MR,,54.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Arflur-MR,,55.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Acimol MR,,65.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Vetory MX,,42.0
637,"Aceclofenac 100mg, Paracetamol 325mg and Chlorzoxazone 250mg Tablets",10's,16,Analgesic/Antipyretic/Anti-Inflammatory,849,Erinac MR,,88.0
392,Griseofulvin Tablets IP 250 mg,10's,16,Anti-Fungal,851,Griseofulvin FP 250mg Tablet,"Griseofulvin FP 250mg Tablet is used to treat fungal infections of the skin, nails, scalp, or hair. This medicine is usually used when other medicines have failed to clear up the infection or are not appropriate. It kills the fungi and prevents them from growing on your skin.
Griseofulvin FP 250mg Tablet should be taken with food. This will help your body to absorb the medicine. Take it regularly and at the same time each day. Follow the doctor's instructions carefully to get the most benefit. You should not stop taking this medicine without consulting your doctor.
Some common side effects of this medicine include headache, skin rash, nausea, and diarrhea. If they do not go away or worsen, you should contact your doctor. Some people may also experience dizziness, you should not drive or operate heavy machines if this happens.
Before using Griseofulvin FP 250mg Tablet, you should tell your doctor if you have any problems with your heart or liver. It may also affect, or be affected by, some other medicines you are taking. So let your doctor know about all the other medicines you are taking to make sure you are safe. Pregnant and breastfeeding mothers should not use this medicine as it can cause harm to the baby. You should also avoid drinking alcohol while you are taking this medicine.",1490.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Encorate,,37.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Torvate,,30.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Epival,,40.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Napilex,,64.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Neoprate,,29.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Vikorate,,118.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Valparex,,34.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Valpar,,70.0
1401,Sodium Valproate Tablet 200 mg,10's,16,Central Nervous System (CNS),852,Valpin,,65.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Ecosprin AV,,43.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Aztor Asp,,26.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Tonact-ASP,,33.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Atorva Asp,,48.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Modlip ASG,,40.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Mactor ASP,,48.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Atorlip-ASP,,40.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Atorec-ASP,,42.0
796,Aspirin Gastro-resistant 75mg and Atorvastatin 10mg Capsules IP,10's,16,Cardiovascular System (CVS),855,Lipikind-AS,,42.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Amlopres-AT,,121.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Stamlo Beta,,46.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Amodep AT,,38.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Amlovas-AT,,96.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Amlong-A,,61.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Amlosafe-AT,,62.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Amtas-AT,,23.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Eslo-AT,,203.0
791,Atenolol 25mg and Amlodipine 5mg Tablets IP,14's,16,Cardiovascular System (CVS),856,Aten AM,,26.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Sensival,,53.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Nortimer,,55.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Primox,,42.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Nortrip,,12.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Nortin,,34.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Noritop,,28.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Daventyl,,35.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Norsed,,21.0
762,Nortriptyline Tablets IP 25mg,10's,16,Central Nervous System (CNS),857,Sensaril,,25.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,Prothiaden,,177.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,Dothip,,57.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,Dozep,,56.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,DO RE ME,,53.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,Dotin,,51.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,Thiepin,,26.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,Depnoc,,54.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,Dothin,,70.0
1605,Dosulepin (or Dothiepin) Tablets 25 mg,10's,16,Central Nervous System (CNS),858,Dotidep,,35.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,Vertin,,148.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,Betavert,,34.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,Verbet,,79.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,Vertistar,,33.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,B-Stil,,99.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,Zevert,,31.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,Merislon,,76.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,Bvert,,75.0
1525,Betahistine Tablets IP 16 mg,15's,16,Central Nervous System (CNS),860,Vertipress,,68.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Betnovate-GM,,41.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Betamil GM,,43.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Stemin gm,,57.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Betzee - GM,,24.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Propyderm,,80.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Bactoderm - GM,,21.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Grobet gm,,36.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Detnovate GM,,34.0
1527,"Betamethasone Valerate 0.12%w/w, Gentamicin 0.1%w/w and Miconazole Nitrate 2%w/w Cream",20 g,16,Dermatology/Topical/External,861,Lupiderm GM,,53.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Ambulax,,67.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Dizeral AZ,,36.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Lam-Plus,,44.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Beta Anxit,,50.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Zepro M,,26.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Zepro,,18.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Zolent Plus,,33.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Zolent,,15.0
1899,Alprazolam 0.25mg and Propranolol Hydrochloride 20mg Tablets,10's,16,Central Nervous System (CNS),862,Zolent Forte,,60.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Cilacar,,77.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Cilaheart,,57.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Dilnip,,73.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Rancil,,71.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Nulong,,54.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Twincal,,82.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Nexovas,,107.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Ciladuo,,80.0
1565,Cilnidipine Tablets IP 10 mg,10's,16.5,Cardiovascular System (CVS),865,Cilnikem,,74.0
1348,Methylprednisolone Tablets IP 4mg,10's,16.5,Steroids & Hormones,868,Medrol 4mg Tablet,"Medrol 4mg Tablet is a medicine used to treat a wide variety of medical conditions such as severe allergic conditions, asthma, rheumatic disorder, skin and eye disorders, and systemic lupus erythematosus. It provides relief by preventing the release of substances that cause inflammation.
Medrol 4mg Tablet should be taken with food. This will prevent you from getting an upset stomach. The dose and duration will depend on what you are being treated for. You should always take the amount prescribed. Do not take a larger dose or use it more often. Keep taking it regularly even if you feel well. Some conditions will become worse if you stop using this medicine.
The most common side effects of this medicine include skin thinning, increased risk of infection, reduction in bone density, weight gain, and mood changes. If these side effects bother you or do not go away, your doctor may suggest ways of preventing or reducing them. The use of this medicine may lower your ability to fight infections so avoid being near people who might pass on infections such as measles, chickenpox, or flu.
Before using this medicine, you should tell your doctor if you have brittle bones (osteoporosis), mood disorders, high blood pressure, or liver disease. Also, tell your doctor if you have diabetes, this medicine may increase blood glucose levels which can cause or worsen diabetes. Many other drugs may affect, or be affected by, this medicine so let your doctor know all other medicines you are using, to make sure it is safe. You should also tell your doctor if you are pregnant, planning pregnancy or breastfeeding.",
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Amlong-H,,76.0
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Amlovas H,,117.0
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Stamlo D,,142.0
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Asomex-D,,57.0
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Amlokind-H,,42.0
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Amlosafe H,,64.0
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Amlodac-H,,63.0
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Espin H,,66.0
446,Amlodipine 5mg and Hydrochlorothiazide 12.5mg Tablets,10's,16.5,Cardiovascular System (CVS),869,Amtas HT,,64.0
